model,src_lang,tgt_lang,direction,n,accuracy_at_1,recall_at_5,recall_at_10,mrr,mean_gold_cosine,std_gold_cosine,mean_random_cosine,std_random_cosine,cosine_gap,sensitivity_midpoint,specificity_midpoint,balanced_accuracy_midpoint,model_baseline,n_baseline,accuracy_at_1_baseline,recall_at_5_baseline,recall_at_10_baseline,mrr_baseline,mean_gold_cosine_baseline,std_gold_cosine_baseline,mean_random_cosine_baseline,std_random_cosine_baseline,cosine_gap_baseline,sensitivity_midpoint_baseline,specificity_midpoint_baseline,balanced_accuracy_midpoint_baseline,delta_accuracy_at_1,delta_recall_at_5,delta_recall_at_10,delta_mrr,delta_mean_gold_cosine,delta_mean_random_cosine,delta_cosine_gap,delta_sensitivity_midpoint,delta_specificity_midpoint,delta_balanced_accuracy_midpoint
all_462_final_model,hin,pan,hin->pan,1503,0.9308050565535595,0.9753825681969395,0.9840319361277445,0.9527097477251034,0.8868753910064697,0.08510668575763702,0.3763746917247772,0.1467376947402954,0.5105006992816925,0.9860279441117764,0.9540918163672655,0.9700598802395209,labse_baseline,1503,0.9347970725216235,0.9820359281437125,0.9893546240851631,0.9561222923558088,0.8482791185379028,0.10260464996099472,0.3797656297683716,0.11915498971939087,0.46851348876953125,0.9700598802395209,0.9627411842980705,0.9664005322687957,-0.003992015968063978,-0.006653359946773074,-0.005322687957418526,-0.003412544630705394,0.038596272468566895,-0.0033909380435943604,0.041987210512161255,0.015968063872255467,-0.008649367930805063,0.003659347970725202
all_462_final_model,hin,san,hin->san,1503,0.7139055222887558,0.8556220891550232,0.89354624085163,0.7793228515613235,0.7615954875946045,0.1187971904873848,0.36287906765937805,0.15424437820911407,0.39871641993522644,0.9367930805056554,0.8968729208250167,0.916833000665336,labse_baseline,1503,0.5096473719228211,0.6540252827677977,0.7139055222887558,0.5811163359962469,0.4952113628387451,0.18547217547893524,0.18866141140460968,0.13167670369148254,0.30654995143413544,0.7930805056553559,0.8729208250166334,0.8330006653359947,0.20425815036593475,0.20159680638722555,0.17964071856287422,0.19820651556507662,0.2663841247558594,0.17421765625476837,0.092166468501091,0.14371257485029942,0.02395209580838331,0.08383233532934131
all_462_final_model,hin,sat,hin->sat,1503,0.039254823685961414,0.1490352628077179,0.19627411842980705,0.13544248451090526,0.5918582677841187,0.12136603146791458,0.3582606911659241,0.17183388769626617,0.23359757661819458,0.8283433133732535,0.7524950099800399,0.7904191616766467,labse_baseline,1503,0.005988023952095809,0.017298735861610112,0.028609447771124417,0.018449759003781093,0.05060728266835213,0.12380921840667725,0.0037259182427078485,0.08027871698141098,0.04688136442564428,0.44510978043912175,0.6753160345974717,0.5602129075182967,0.03326679973386561,0.13173652694610777,0.16766467065868262,0.11699272550712417,0.5412509851157665,0.3545347729232162,0.1867162121925503,0.38323353293413176,0.07717897538256824,0.23020625415835005
all_462_final_model,hin,snd,hin->snd,1503,0.7065868263473054,0.8376580172987359,0.8782435129740519,0.7675050021851122,0.7682698369026184,0.1220066100358963,0.3595410883426666,0.1491433084011078,0.4087287485599518,0.9341317365269461,0.9075182967398536,0.9208250166333999,labse_baseline,1503,0.490352628077179,0.6327345309381237,0.6892880904856953,0.5602097366735468,0.5000100135803223,0.20152431726455688,0.18358160555362701,0.13329459726810455,0.31642840802669525,0.7744510978043913,0.8775781769793746,0.8260146373918829,0.2162341982701264,0.2049234863606122,0.18895542248835662,0.2072952655115654,0.26825982332229614,0.1759594827890396,0.09230034053325653,0.1596806387225549,0.029940119760479056,0.09481037924151703
all_462_final_model,hin,tam,hin->tam,1503,0.846307385229541,0.9208250166333999,0.9414504324683965,0.8817633466654471,0.8320305943489075,0.11023437231779099,0.37578076124191284,0.1479388326406479,0.45624983310699463,0.9534264803725881,0.9347970725216235,0.9441117764471059,labse_baseline,1503,0.8682634730538922,0.9394544244843646,0.9560878243512974,0.9009516439270113,0.7887157201766968,0.12460912764072418,0.3806554675102234,0.11774741858243942,0.4080602526664734,0.9301397205588823,0.9427811044577512,0.9364604125083167,-0.02195608782435121,-0.018629407850964674,-0.014637391882900808,-0.019188297261564236,0.04331487417221069,-0.004874706268310547,0.04818958044052124,0.02328675981370587,-0.007984031936127733,0.00765136393878918
all_462_final_model,hin,tel,hin->tel,1503,0.9248170326014638,0.978709248170326,0.9833666001330672,0.9488174378191832,0.8765808343887329,0.08404728025197983,0.3820326328277588,0.14846143126487732,0.4945482015609741,0.9866932801064537,0.9481037924151696,0.9673985362608117,labse_baseline,1503,0.9261477045908184,0.9753825681969395,0.9846972721224219,0.9480827835501388,0.8340977430343628,0.10554661601781845,0.38643041253089905,0.12022410333156586,0.44766733050346375,0.9600798403193613,0.9567531603459747,0.958416500332668,-0.0013306719893546592,0.003326679973386537,-0.0013306719893546592,0.0007346542690443991,0.04248309135437012,-0.004397779703140259,0.046880871057510376,0.026613439787092408,-0.008649367930805063,0.008982035928143728
all_462_final_model,hin,urd,hin->urd,1503,0.9500998003992016,0.9846972721224219,0.9920159680638723,0.9652991415957117,0.9112235903739929,0.07485372573137283,0.38069605827331543,0.14876419305801392,0.5305275321006775,0.9873586161011311,0.9627411842980705,0.9750499001996008,labse_baseline,1503,0.9520958083832335,0.9860279441117764,0.9926813040585496,0.9677238525063017,0.8874449729919434,0.08860577642917633,0.40865859389305115,0.11439765244722366,0.4787863790988922,0.980705256154358,0.9740518962075848,0.9773785761809715,-0.001996007984031878,-0.0013306719893545482,-0.0006653359946773296,-0.0024247109105899334,0.02377861738204956,-0.027962535619735718,0.05174115300178528,0.006653359946773074,-0.01131071190951427,-0.0023286759813706537
all_462_final_model,kan,asm,kan->asm,1503,0.823020625415835,0.9161676646706587,0.9387890884896873,0.8664617834673677,0.8204458355903625,0.10843566805124283,0.37053585052490234,0.15129853785037994,0.4499099850654602,0.9600798403193613,0.9254823685961411,0.9427811044577512,labse_baseline,1503,0.8469727212242182,0.936127744510978,0.9507651363938789,0.8863817067327247,0.717513382434845,0.1458239108324051,0.26424849033355713,0.13355682790279388,0.45326489210128784,0.9281437125748503,0.9454424484364604,0.9367930805056554,-0.0239520958083832,-0.019960079840319334,-0.0119760479041916,-0.019919923265356965,0.10293245315551758,0.10628736019134521,-0.0033549070358276367,0.031936127744511045,-0.019960079840319334,0.005988023952095856
all_462_final_model,kan,ben,kan->ben,1503,0.8622754491017964,0.9427811044577512,0.9567531603459747,0.8993201521950929,0.8396990299224854,0.10118810832500458,0.3725290298461914,0.14976809918880463,0.46717000007629395,0.9687292082501663,0.936127744510978,0.9524284763805722,labse_baseline,1503,0.8948769128409847,0.9614105123087159,0.9720558882235529,0.9248655180866382,0.7600024342536926,0.14216478168964386,0.3158631920814514,0.13541950285434723,0.4441392421722412,0.9194943446440452,0.9387890884896873,0.9291417165668663,-0.03260146373918826,-0.018629407850964674,-0.015302727877578248,-0.025545365891545324,0.07969659566879272,0.05666583776473999,0.023030757904052734,0.04923486360612106,-0.0026613439787093185,0.02328675981370587
all_462_final_model,kan,brx,kan->brx,1503,0.2940785096473719,0.4304723885562209,0.49567531603459747,0.36608422404335184,0.651201605796814,0.12808218598365784,0.34118807315826416,0.1637803167104721,0.3100135326385498,0.8822355289421158,0.8163672654690619,0.8493013972055888,labse_baseline,1503,0.15568862275449102,0.2767797737857618,0.3206919494344644,0.21719207340399466,0.27091750502586365,0.16870224475860596,0.10270271450281143,0.10604545474052429,0.16821479052305222,0.6380572188955422,0.8143712574850299,0.7262142381902861,0.1383898868928809,0.1536926147704591,0.17498336660013308,0.14889215063935718,0.3802841007709503,0.23848535865545273,0.1417987421154976,0.24417831004657353,0.001996007984031989,0.12308715901530276
all_462_final_model,kan,doi,kan->doi,1503,0.6892880904856953,0.8363273453093812,0.8815701929474384,0.7579091787940022,0.7772899866104126,0.1193327009677887,0.3627500832080841,0.15429696440696716,0.4145399034023285,0.9387890884896873,0.8928809048569527,0.91583499667332,labse_baseline,1503,0.6400532268795742,0.7791084497671324,0.8223552894211577,0.7042216327298974,0.5851699709892273,0.18160484731197357,0.21010267734527588,0.13365469872951508,0.3750672936439514,0.8323353293413174,0.9028609447771124,0.867598137059215,0.04923486360612106,0.05721889554224879,0.05921490352628078,0.05368754606410486,0.1921200156211853,0.15264740586280823,0.039472609758377075,0.10645375914836996,-0.009980039920159722,0.048236859614105065
all_462_final_model,kan,guj,kan->guj,1503,0.8562874251497006,0.9308050565535595,0.948769128409847,0.8902795524702244,0.8371191620826721,0.10792060941457748,0.37420034408569336,0.14979290962219238,0.46291881799697876,0.9620758483033932,0.9367930805056554,0.9494344644045243,labse_baseline,1503,0.8755821689953427,0.9540918163672655,0.9647371922821024,0.909642523937784,0.7505074739456177,0.1490815281867981,0.3218013346195221,0.13352307677268982,0.4287061393260956,0.9161676646706587,0.9341317365269461,0.9251497005988024,-0.019294743845642115,-0.02328675981370598,-0.015968063872255467,-0.01936297146755961,0.08661168813705444,0.052399009466171265,0.03421267867088318,0.04590818363273452,0.0026613439787092075,0.024284763805721865
all_462_final_model,kan,hin,kan->hin,1503,0.8695941450432468,0.9427811044577512,0.9587491683300067,0.9050154679692662,0.8444352149963379,0.1033778116106987,0.37436750531196594,0.14772126078605652,0.47006770968437195,0.9627411842980705,0.9394544244843646,0.9510978043912175,labse_baseline,1503,0.8902195608782435,0.9560878243512974,0.9693945442448436,0.92106191385834,0.7536546587944031,0.14559398591518402,0.3303316533565521,0.13112501800060272,0.42332300543785095,0.9181636726546906,0.9328010645375915,0.9254823685961411,-0.020625415834996663,-0.013306719893546148,-0.010645375914836941,-0.01604644588907378,0.09078055620193481,0.04403585195541382,0.046744704246520996,0.044577511643379975,0.006653359946773074,0.025615435795076413
all_462_final_model,kan,kas,kan->kas,1503,0.41184298070525616,0.564870259481038,0.6300731869594145,0.4860319759697375,0.6856603622436523,0.1308610439300537,0.353919118642807,0.16130958497524261,0.33174124360084534,0.8908848968729208,0.83166999334664,0.8612774451097804,labse_baseline,1503,0.34530938123752497,0.4803725881570193,0.5442448436460412,0.41228306057160446,0.3796079754829407,0.19470994174480438,0.12463326007127762,0.12532059848308563,0.25497471541166306,0.729208250166334,0.8429807052561543,0.7860944777112442,0.06653359946773119,0.0844976713240187,0.0858283433133733,0.07374891539813305,0.30605238676071167,0.2292858585715294,0.07676652818918228,0.16167664670658688,-0.01131071190951427,0.07518296739853625
all_462_final_model,kan,gom,kan->gom,1503,0.6713240186294078,0.8077178975382568,0.8476380572188955,0.735545598204451,0.7627172470092773,0.12315075844526291,0.3578571081161499,0.15278823673725128,0.40486013889312744,0.9321357285429142,0.8975382568196939,0.914836992681304,labse_baseline,1503,0.6307385229540918,0.7857618097139055,0.8283433133732535,0.7013747635482728,0.5790345668792725,0.1823415458202362,0.19642938673496246,0.1400735229253769,0.38260518014431,0.854956753160346,0.8922155688622755,0.8735861610113107,0.040585495675316,0.021956087824351322,0.019294743845642004,0.034170834656178206,0.18368268013000488,0.16142772138118744,0.022254958748817444,0.07717897538256813,0.005322687957418415,0.041250831669993326
all_462_final_model,kan,mai,kan->mai,1503,0.7272122421823021,0.8522954091816367,0.8902195608782435,0.7849306044564159,0.785268247127533,0.11839313060045242,0.36830660700798035,0.15542829036712646,0.4169616401195526,0.9387890884896873,0.906187624750499,0.9224883566200932,labse_baseline,1503,0.7312042581503659,0.8562874251497006,0.8968729208250167,0.7903939469679332,0.6393172144889832,0.16580986976623535,0.24381737411022186,0.13757531344890594,0.3954998403787613,0.8669328010645376,0.9115103127079175,0.8892215568862276,-0.003992015968063867,-0.003992015968063867,-0.006653359946773185,-0.005463342511517255,0.1459510326385498,0.12448923289775848,0.02146179974079132,0.07185628742514971,-0.005322687957418526,0.03326679973386559
all_462_final_model,kan,mal,kan->mal,1503,0.8330006653359947,0.9108449767132402,0.9347970725216235,0.8708920495933781,0.8266648054122925,0.11317871510982513,0.36972320079803467,0.149075448513031,0.4569416046142578,0.9540918163672655,0.9314703925482368,0.9427811044577512,labse_baseline,1503,0.8556220891550232,0.9367930805056554,0.9534264803725881,0.89433128244333,0.7458057403564453,0.14697803556919098,0.2943630516529083,0.13213682174682617,0.451442688703537,0.9228210246174318,0.9454424484364604,0.9341317365269461,-0.02262142381902854,-0.02594810379241519,-0.018629407850964674,-0.023439232849951974,0.08085906505584717,0.07536014914512634,0.005498915910720825,0.031270791749833715,-0.013972055888223589,0.008649367930805063
all_462_final_model,kan,mni,kan->mni,1503,0.033932135728542916,0.1270791749833666,0.1703260146373919,0.10707258353323551,0.5805809497833252,0.13117897510528564,0.35176119208335876,0.17281387746334076,0.22881975769996643,0.8203592814371258,0.7491683300066534,0.7847638057218895,labse_baseline,1503,0.004657351962741184,0.0332667997338656,0.049234863606121095,0.02580100515856002,0.08262462913990021,0.13758189976215363,0.021017024293541908,0.08979804068803787,0.0616076048463583,0.4810379241516966,0.7019294743845642,0.5914836992681304,0.029274783765801733,0.093812375249501,0.1210911510312708,0.0812715783746755,0.497956320643425,0.33074416778981686,0.16721215285360813,0.33932135728542917,0.04723885562208918,0.19328010645375915
all_462_final_model,kan,mar,kan->mar,1503,0.8622754491017964,0.9374584165003327,0.9534264803725881,0.8961510124147776,0.8402454257011414,0.10623005032539368,0.37359583377838135,0.14938396215438843,0.46664959192276,0.9627411842980705,0.9314703925482368,0.9471057884231537,labse_baseline,1503,0.8902195608782435,0.957418496340652,0.9700598802395209,0.9204948159830401,0.7611919641494751,0.14518378674983978,0.3178870379924774,0.13357731699943542,0.4433049261569977,0.9254823685961411,0.9354624085163007,0.9304723885562209,-0.027944111776447067,-0.019960079840319334,-0.016633399866932796,-0.02434380356826249,0.07905346155166626,0.05570879578590393,0.02334466576576233,0.03725881570192946,-0.003992015968063867,0.016633399866932796
all_462_final_model,kan,npi,kan->npi,1503,0.8649367930805056,0.93812375249501,0.9534264803725881,0.8989600358311982,0.8401792645454407,0.10573131591081619,0.3726459741592407,0.14775711297988892,0.46753329038619995,0.9614105123087159,0.9407850964737192,0.9510978043912175,labse_baseline,1503,0.8862275449101796,0.9554224883566201,0.9693945442448436,0.9187279408453949,0.7576466798782349,0.1465384066104889,0.3141367733478546,0.13291674852371216,0.44350990653038025,0.927478376580173,0.936127744510978,0.9318030605455755,-0.021290751829673993,-0.017298735861610126,-0.015968063872255467,-0.019767905014196674,0.08253258466720581,0.05850920081138611,0.024023383855819702,0.03393213572854292,0.004657351962741196,0.019294743845642004
all_462_final_model,kan,ory,kan->ory,1503,0.8536260811709914,0.9328010645375915,0.9494344644045243,0.89049421244375,0.8352640271186829,0.10334344953298569,0.36976131796836853,0.15043409168720245,0.46550270915031433,0.9620758483033932,0.936127744510978,0.9491017964071856,labse_baseline,1503,0.8709248170326015,0.9467731204258151,0.9640718562874252,0.905481102850861,0.7454275488853455,0.1438351571559906,0.2973938286304474,0.13120834529399872,0.44803372025489807,0.9221556886227545,0.9401197604790419,0.9311377245508983,-0.017298735861610126,-0.013972055888223589,-0.014637391882900919,-0.014986890407110987,0.0898364782333374,0.07236748933792114,0.01746898889541626,0.03992015968063867,-0.003992015968063867,0.017964071856287345
all_462_final_model,kan,pan,kan->pan,1503,0.8376580172987359,0.9241516966067864,0.9427811044577512,0.8754165832818456,0.8144672513008118,0.11538960039615631,0.36699700355529785,0.14732785522937775,0.4474702477455139,0.9560878243512974,0.9328010645375915,0.9444444444444444,labse_baseline,1503,0.8589487691284099,0.9374584165003327,0.9540918163672655,0.8973124263648553,0.7249096632003784,0.15231755375862122,0.296247273683548,0.13278526067733765,0.42866238951683044,0.9055222887558216,0.9334664005322688,0.9194943446440452,-0.021290751829673993,-0.01330671989354626,-0.01131071190951427,-0.021895843083009736,0.08955758810043335,0.07074972987174988,0.01880785822868347,0.05056553559547572,-0.0006653359946773296,0.024950099800399195
all_462_final_model,kan,san,kan->san,1503,0.6320691949434465,0.7844311377245509,0.8296739853626082,0.7046639926860703,0.7434688210487366,0.12865014374256134,0.36124730110168457,0.15834353864192963,0.382221519947052,0.914836992681304,0.874251497005988,0.894544244843646,labse_baseline,1503,0.5535595475715236,0.7285429141716567,0.7791084497671324,0.6339480630101562,0.5104222297668457,0.18207165598869324,0.18076640367507935,0.13534414768218994,0.32965582609176636,0.8157019294743846,0.8782435129740519,0.8469727212242182,0.0785096473719229,0.055888223552894134,0.05056553559547572,0.07071592967591411,0.23304659128189087,0.18048089742660522,0.052565693855285645,0.09913506320691945,-0.003992015968063867,0.04757152361942785
all_462_final_model,kan,sat,kan->sat,1503,0.02661343978709248,0.13439787092481703,0.17764471057884232,0.11883199401967742,0.5849551558494568,0.13685859739780426,0.3535621166229248,0.1771523505449295,0.23139303922653198,0.8057218895542249,0.7478376580172987,0.7767797737857618,labse_baseline,1503,0.005988023952095809,0.023952095808383235,0.03792415169660679,0.024187503187188753,0.08613888174295425,0.13412976264953613,0.025895828381180763,0.08475898206233978,0.06024305336177349,0.4577511643379907,0.7312042581503659,0.5944777112441784,0.02062541583499667,0.1104457751164338,0.13972055888223553,0.09464449083248867,0.49881627410650253,0.32766628824174404,0.1711499858647585,0.3479707252162342,0.016633399866932796,0.18230206254158343
all_462_final_model,kan,snd,kan->snd,1503,0.5954757152361942,0.7405189620758483,0.7924151696606786,0.6655241450884481,0.7389993071556091,0.12844501435756683,0.3579074442386627,0.1540902704000473,0.3810918629169464,0.9188290086493679,0.8735861610113107,0.8962075848303392,labse_baseline,1503,0.5262807717897539,0.6666666666666666,0.7232202262142382,0.5960517823668656,0.506149411201477,0.19019046425819397,0.18125852942466736,0.13087919354438782,0.3248908817768097,0.7984031936127745,0.8715901530272788,0.8349966733200267,0.0691949434464404,0.0738522954091817,0.0691949434464404,0.06947236272158253,0.23284989595413208,0.17664891481399536,0.05620098114013672,0.12042581503659344,0.001996007984031878,0.06121091151031255
all_462_final_model,kan,tam,kan->tam,1503,0.7970725216234198,0.8948769128409847,0.9135063206919495,0.842825600266619,0.8102333545684814,0.12129033356904984,0.36974814534187317,0.1509811282157898,0.4404852092266083,0.9414504324683965,0.9208250166333999,0.9311377245508983,labse_baseline,1503,0.833666001330672,0.914836992681304,0.9401197604790419,0.8733842235928222,0.7288905382156372,0.15442122519016266,0.3054225742816925,0.1328413337469101,0.4234679639339447,0.8968729208250167,0.9281437125748503,0.9125083166999335,-0.03659347970725224,-0.019960079840319334,-0.026613439787092408,-0.030558623326203183,0.08134281635284424,0.06432557106018066,0.017017245292663574,0.044577511643379863,-0.007318695941450404,0.018629407850964785
all_462_final_model,kan,tel,kan->tel,1503,0.8762475049900199,0.9494344644045243,0.9654025282767797,0.9090787981244455,0.849004864692688,0.10066400468349457,0.3767421245574951,0.14888896048069,0.47226274013519287,0.9700598802395209,0.9434464404524284,0.9567531603459747,labse_baseline,1503,0.8975382568196939,0.9627411842980705,0.9767132401862941,0.9263330915624436,0.773101806640625,0.1356576830148697,0.31184884905815125,0.13414762914180756,0.46125295758247375,0.9328010645375915,0.9467731204258151,0.9397870924817033,-0.021290751829673993,-0.01330671989354626,-0.011310711909514382,-0.017254293437998114,0.07590305805206299,0.06489327549934387,0.011009782552719116,0.03725881570192946,-0.003326679973386648,0.01696606786427135
all_462_final_model,kan,urd,kan->urd,1503,0.8556220891550232,0.9334664005322688,0.9527611443779108,0.8914854842328359,0.8345471620559692,0.10537517070770264,0.3726678192615509,0.14953553676605225,0.46187934279441833,0.9607451763140386,0.9328010645375915,0.946773120425815,labse_baseline,1503,0.8835662009314704,0.9560878243512974,0.9667332002661344,0.9145852679202318,0.7480340600013733,0.1462600976228714,0.31875696778297424,0.13123053312301636,0.42927709221839905,0.9188290086493679,0.9394544244843646,0.9291417165668663,-0.027944111776447178,-0.02262142381902854,-0.013972055888223589,-0.023099783687395847,0.08651310205459595,0.05391085147857666,0.03260225057601929,0.041916167664670656,-0.006653359946773074,0.01763140385894868
all_462_final_model,kas,asm,kas->asm,1503,0.4417831004657352,0.6014637391882901,0.6713240186294078,0.5224961025451221,0.7055119872093201,0.1250280886888504,0.3585968017578125,0.15617884695529938,0.34691518545150757,0.908183632734531,0.8642714570858283,0.8862275449101796,labse_baseline,1503,0.3805721889554225,0.5515635395874917,0.614105123087159,0.4622909289840226,0.394939124584198,0.1926521360874176,0.12098968029022217,0.12551206350326538,0.27394944429397583,0.7538256819693946,0.854956753160346,0.8043912175648703,0.061210911510312715,0.04990019960079839,0.05721889554224879,0.060205173561099556,0.31057286262512207,0.23760712146759033,0.07296574115753174,0.15435795076513636,0.009314703925482282,0.08183632734530932
all_462_final_model,kas,ben,kas->ben,1503,0.47105788423153694,0.6220891550232868,0.6833000665335994,0.5444485219197386,0.6949679851531982,0.12746821343898773,0.3540652394294739,0.15245506167411804,0.34090274572372437,0.8995342648037259,0.8556220891550232,0.8775781769793746,labse_baseline,1503,0.4038589487691284,0.5781769793745841,0.6467065868263473,0.4880162013802082,0.35616934299468994,0.20136676728725433,0.11068563163280487,0.12845399975776672,0.24548371136188507,0.7159015302727878,0.8290086493679308,0.7724550898203593,0.06719893546240852,0.043912175648702645,0.03659347970725213,0.0564323205395304,0.3387986421585083,0.243379607796669,0.0954190343618393,0.1836327345309381,0.026613439787092408,0.1051230871590153
all_462_final_model,kas,brx,kas->brx,1503,0.2055888223552894,0.33399866932801064,0.42381902860944776,0.2782222655765512,0.6672611832618713,0.13719984889030457,0.35016685724258423,0.17812542617321014,0.3170943260192871,0.867598137059215,0.8150365934797072,0.8413173652694611,labse_baseline,1503,0.1536926147704591,0.2648037258815702,0.3200266134397871,0.21500253194865687,0.3337462544441223,0.1727450042963028,0.12538456916809082,0.12068718671798706,0.2083616852760315,0.6892880904856953,0.8223552894211577,0.7558216899534265,0.05189620758483032,0.06919494344644045,0.10379241516966065,0.06321973362789435,0.333514928817749,0.2247822880744934,0.10873264074325562,0.17831004657351968,-0.007318695941450404,0.08549567531603464
all_462_final_model,kas,doi,kas->doi,1503,0.41184298070525616,0.5701929474384564,0.6520292747837658,0.4909768386635264,0.7130666375160217,0.12874731421470642,0.35642802715301514,0.16430915892124176,0.3566386103630066,0.9055222887558216,0.8556220891550232,0.8805721889554224,labse_baseline,1503,0.38323353293413176,0.5269461077844312,0.6087824351297405,0.45725069846753935,0.43851158022880554,0.19335681200027466,0.13952291011810303,0.1280876100063324,0.2989886701107025,0.7651363938789089,0.8729208250166334,0.8190286094477711,0.028609447771124397,0.043246839654025204,0.043246839654025315,0.033726140195987075,0.2745550572872162,0.2169051170349121,0.05764994025230408,0.14038589487691278,-0.017298735861610126,0.061543579507651325
all_462_final_model,kas,guj,kas->guj,1503,0.4750499001996008,0.6433799068529608,0.7045908183632734,0.5565088874401573,0.70499587059021,0.12378338724374771,0.35689449310302734,0.15427301824092865,0.3481013774871826,0.9174983366600133,0.865602129075183,0.8915502328675982,labse_baseline,1503,0.41783100465735196,0.5668662674650699,0.6407185628742516,0.4917040020188426,0.34537652134895325,0.20756663382053375,0.10310447216033936,0.1305081993341446,0.2422720491886139,0.6952761144377911,0.8196939454424484,0.7574850299401198,0.05721889554224885,0.07651363938789091,0.06387225548902187,0.06480488542131463,0.3596193492412567,0.253790020942688,0.10582932829856873,0.2222222222222222,0.04590818363273452,0.13406520292747837
all_462_final_model,kas,hin,kas->hin,1503,0.5056553559547572,0.6500332667997338,0.7125748502994012,0.5765559398057633,0.701744794845581,0.12712347507476807,0.3557775318622589,0.1522992104291916,0.34596726298332214,0.8975382568196939,0.863606121091151,0.8805721889554224,labse_baseline,1503,0.42847638057218895,0.5848303393213573,0.6453759148369926,0.5032073803528282,0.33941054344177246,0.20726796984672546,0.10136467218399048,0.12818630039691925,0.23804587125778198,0.7039254823685961,0.8223552894211577,0.7631403858948769,0.07717897538256824,0.06520292747837653,0.06719893546240852,0.07334855945293506,0.3623342514038086,0.25441285967826843,0.10792139172554016,0.1936127744510978,0.041250831669993326,0.11743180306054557
all_462_final_model,kas,kan,kas->kan,1503,0.3978709248170326,0.552228875582169,0.6220891550232868,0.47807083934044287,0.6856603622436523,0.1308610439300537,0.35497528314590454,0.1579749435186386,0.3306850790977478,0.8895542248835662,0.8449767132401863,0.8672654690618762,labse_baseline,1503,0.3666001330671989,0.5329341317365269,0.5954757152361942,0.4488415281280289,0.3796079754829407,0.19470994174480438,0.12346780300140381,0.1249600350856781,0.25614017248153687,0.7305389221556886,0.8542914171656687,0.7924151696606787,0.031270791749833715,0.019294743845642115,0.02661343978709252,0.029229311212413955,0.30605238676071167,0.23150748014450073,0.07454490661621094,0.15901530272787756,-0.009314703925482393,0.07485029940119747
all_462_final_model,kas,gom,kas->gom,1503,0.36260811709913504,0.5109780439121756,0.5815036593479708,0.43708666025725296,0.6877082586288452,0.13570477068424225,0.3512531518936157,0.1621856540441513,0.3364551067352295,0.8829008649367931,0.8376580172987359,0.8602794411177646,labse_baseline,1503,0.3366600133067199,0.4856952761144378,0.5482368596141052,0.4121369332809006,0.40401893854141235,0.19875572621822357,0.12409704178571701,0.12764418125152588,0.27992189675569534,0.7371922821024618,0.863606121091151,0.8003992015968064,0.025948103792415134,0.025282767797737804,0.03326679973386559,0.024949726976352338,0.28368932008743286,0.2271561101078987,0.05653320997953415,0.1457085828343313,-0.025948103792415078,0.05988023952095811
all_462_final_model,kas,mai,kas->mai,1503,0.41184298070525616,0.5775116433799069,0.6327345309381237,0.49298105017872623,0.6985711455345154,0.13235874474048615,0.35535264015197754,0.16280816495418549,0.34321850538253784,0.8975382568196939,0.8423153692614771,0.8699268130405855,labse_baseline,1503,0.39654025282767796,0.5409181636726547,0.6094477711244178,0.467894343396211,0.399848610162735,0.2057981938123703,0.12246241420507431,0.1249343603849411,0.2773861959576607,0.7332002661343978,0.8715901530272788,0.8023952095808383,0.015302727877578193,0.03659347970725224,0.02328675981370587,0.025086706782515233,0.2987225353717804,0.23289022594690323,0.06583230942487717,0.1643379906852961,-0.029274783765801726,0.06753160345974718
all_462_final_model,kas,mal,kas->mal,1503,0.41051230871590155,0.5848303393213573,0.6533599467731205,0.4912004984594568,0.6811511516571045,0.1320951282978058,0.35348865389823914,0.15395094454288483,0.32766249775886536,0.8895542248835662,0.8582834331337326,0.8739188290086494,labse_baseline,1503,0.37192282102461743,0.5515635395874917,0.6194278110445776,0.455470031422157,0.36241474747657776,0.20158453285694122,0.11188183724880219,0.12607067823410034,0.2505329102277756,0.709913506320692,0.8436460412508316,0.7767797737857618,0.03858948769128412,0.03326679973386559,0.03393213572854292,0.03573046703729982,0.31873640418052673,0.24160681664943695,0.07712958753108978,0.17964071856287422,0.014637391882900919,0.09713905522288757
all_462_final_model,kas,mni,kas->mni,1503,0.03526280771789754,0.1270791749833666,0.17498336660013306,0.10388256235160367,0.6177278161048889,0.147886261343956,0.3642789423465729,0.19142280519008636,0.25344887375831604,0.8137059214903526,0.7571523619427811,0.7854291417165669,labse_baseline,1503,0.010645375914836993,0.05189620758483034,0.07318695941450433,0.04280828608343031,0.19781112670898438,0.15866823494434357,0.10442552715539932,0.11725399643182755,0.09338559955358505,0.5728542914171657,0.7065868263473054,0.6397205588822356,0.024617431803060547,0.07518296739853626,0.10179640718562873,0.06107427626817336,0.41991668939590454,0.25985341519117355,0.160063274204731,0.24085163007318688,0.05056553559547572,0.1457085828343313
all_462_final_model,kas,mar,kas->mar,1503,0.4577511643379907,0.6194278110445776,0.6766467065868264,0.535133395657336,0.6955555081367493,0.1252586543560028,0.35475537180900574,0.15266965329647064,0.34080013632774353,0.9088489687292083,0.8609447771124418,0.8848968729208251,labse_baseline,1503,0.4151696606786427,0.5681969394544245,0.6387225548902196,0.4898026650599698,0.3495389521121979,0.20264720916748047,0.10773912072181702,0.12777309119701385,0.24179983139038086,0.7119095143047239,0.83166999334664,0.7717897538256819,0.042581503659347986,0.05123087159015305,0.03792415169660679,0.0453307305973662,0.3460165560245514,0.24701625108718872,0.09900030493736267,0.19693945442448435,0.029274783765801726,0.11310711909514315
